Driver State,Speed (GPS),Engine Load,Throttle Position(Manifold),Engine RPM,Speed (OBD),Torque,GPS Bearing,Air Fuel Ratio(Measured),Engine Load(Absolute),Relative Throttle Position,Absolute Throttle Position B,Accelerator PedalPosition D,Accelerator PedalPosition E,Air Fuel Ratio(Commanded),Engine kW (At the wheels),time,lat,lng
5,49.0892,55.6863,12.549,1469.25,47,14.3214,354,15.8099,28.2353,3.92157,12.9412,21.1765,10.9804,14.848,4.64023,1416452944841,40.4391,-79.9195
5,49.5396,55.6863,13.7255,1427.5,47,14.3214,353,14.853,36.8627,6.27451,15.2941,23.5294,12.1569,14.848,4.64023,1416452945840,40.4392,-79.9195
5,48.1885,97.6471,17.2549,1427.5,47,0,355,14.9001,41.1765,9.01961,18.0392,24.3137,12.1569,14.5093,0,1416452946840,40.4394,-79.9195
5,48.8641,100,18.4314,1414,47,0,355,14.7013,41.1765,7.84314,15.2941,21.5686,12.1569,14.8983,0,1416452947840,40.4395,-79.9195
5,49.7648,37.6471,9.41177,1481.25,49,42.3706,355,15.5061,31.7647,1.56863,15.2941,21.5686,8.62745,14.5542,8.91112,1416452948847,40.4397,-79.9195
3,47.0626,18.8235,9.41177,1231.5,42,42.3706,355,29.3996,14.1176,1.56863,10.5882,15.2941,7.84314,14.5542,8.91112,1416452949841,40.4398,-79.9196
3,47.0626,30.1961,9.41177,1117.75,25,42.3706,355,29.3996,16.4706,0.392157,9.41177,15.2941,7.84314,12.9356,8.91112,1416452950840,40.4398,-79.9196
3,34.0022,30.1961,11.3725,1578,25,42.3706,355,15.071,15.2941,1.96078,9.80392,16.4706,9.41177,12.9356,8.91112,1416452951841,40.4399,-79.9196
1,24.3194,71.7647,21.5686,1578,25,0,1,13.7983,42.7451,12.549,21.5686,25.8824,13.3333,14.5542,0,1416452952840,40.44,-79.9196
1,25.8957,95.6863,20.3922,2442,30,42.2929,357,14.7776,47.0588,14.5098,23.9216,26.6667,13.3333,14.9239,14.664,1416452953840,40.44,-79.9196
1,28.5979,93.7255,21.1765,1922,35,62.9189,359,14.1451,47.0588,10.9804,18.8235,25.4902,13.3333,14.4824,17.1701,1416452954841,40.4401,-79.9196
1,33.777,49.8039,14.1176,2248,40,55.8951,1,14.7157,38.8235,4.70588,18.8235,25.4902,12.9412,14.5111,17.8406,1416452955846,40.4402,-79.9196
1,42.1087,38.4314,13.3333,1694.5,43,50.6297,359,15.1186,25.8824,4.70588,13.3333,21.1765,10.5882,14.848,12.1811,1416452956840,40.4404,-79.9196
1,45.4864,17.2549,10.5882,1417.25,45,43.8428,358,14.8234,15.2941,0.784314,9.01961,15.2941,7.84314,14.848,8.82236,1416452957841,40.4405,-79.9196
5,47.2878,17.6471,10.5882,1254,46,24.83,357,14.8234,10.9804,0.784314,9.41177,15.2941,7.84314,14.5542,4.42094,1416452958840,40.4406,-79.9196
5,44.8108,17.6471,9.41177,1274.5,47,24.1871,355,15.6564,10.1961,0.784314,9.80392,15.6863,8.23529,14.848,4.37686,1416452959840,40.4407,-79.9196
5,41.8835,18.8235,10.1961,1274.5,47,24.1871,357,14.7193,15.2941,1.56863,11.7647,18.0392,9.41177,14.5542,4.37686,1416452960841,40.4408,-79.9196
5,41.6583,41.5686,12.9412,1494,48,21.6703,357,14.4564,23.5294,3.92157,12.9412,19.6078,9.80392,14.5542,4.59679,1416452961840,40.4408,-79.9196
5,41.6583,38.4314,10.5882,1501.25,49,21.5376,351,14.6942,23.5294,0.784314,9.41177,16.0784,9.80392,14.848,4.59081,1416452962840,40.4409,-79.9196
5,47.7382,19.2157,9.80392,1389.25,49,21.5376,348,21.5408,13.7255,0.784314,9.80392,16.0784,8.23529,15.4348,4.59081,1416452963841,40.441,-79.9196
5,49.5396,17.6471,9.80392,1350,49,21.5376,346,29.3996,10.5882,0.784314,9.80392,16.4706,8.23529,12.9356,4.59081,1416452964841,40.4412,-79.9197
5,48.6389,18.0392,9.80392,1378,49,0,348,12.8253,11.3725,1.17647,10.1961,17.2549,8.23529,12.9356,0,1416452965840,40.4413,-79.9197
5,49.3144,19.2157,9.80392,1330,49,0,348,12.8253,10.5882,1.17647,10.1961,15.2941,7.84314,12.9356,0,1416452966840,40.4414,-79.9197
5,49.5396,19.2157,9.80392,1328.5,49,0,347,14.2684,10.9804,0.784314,9.80392,15.6863,7.84314,14.5542,0,1416452967840,40.4415,-79.9198
5,49.5396,19.2157,9.80392,1328.5,49,0,347,14.7211,10.5882,0.784314,9.80392,16.8627,8.62745,14.5542,0,1416452968841,40.4418,-79.9199
5,49.0892,21.5686,11.7647,1389.25,48,0,347,14.6542,21.9608,3.92157,13.7255,19.2157,9.80392,14.848,0,1416452969840,40.4419,-79.9199
5,49.5396,43.9216,13.3333,1565.25,49,20.8559,347,15.1993,21.9608,4.31373,13.3333,20,10.1961,14.5542,4.63503,1416452970845,40.442,-79.9199
5,49.7648,49.8039,13.3333,1533.25,49,20.8559,348,14.6677,24.7059,4.31373,13.3333,20,10.1961,14.848,4.63503,1416452971841,40.4421,-79.92
5,50.4403,52.549,13.3333,1508.75,50,22.1951,349,14.5093,25.4902,4.70588,13.3333,20,10.1961,14.5542,4.75461,1416452972842,40.4423,-79.92
5,50.4403,54.5098,13.7255,1534.75,51,22.0229,349,14.4613,26.6667,4.70588,13.3333,20.7843,10.5882,14.5542,4.799,1416452973841,40.4423,-79.92
5,51.5662,58.4314,14.1176,1565.75,52,21.8012,348,14.4613,27.451,4.70588,13.7255,21.1765,10.5882,14.5542,4.84666,1416452974840,40.4424,-79.92
5,52.0166,60.7843,14.1176,1598,53,22.4301,348,14.6354,28.6275,4.70588,14.1176,21.1765,10.5882,14.5538,5.08918,1416452975840,40.4425,-79.9201
5,53.1425,60.7843,14.1176,1618.25,53,22.4301,346,14.4703,29.4118,5.4902,14.5098,21.1765,10.5882,14.5538,5.08918,1416452976840,40.4427,-79.9201
5,54.4936,61.9608,14.5098,1618.25,54,21.7737,346,14.5708,29.0196,5.4902,14.5098,20.7843,10.5882,14.5506,5.00286,1416452977840,40.4428,-79.9202
5,54.0432,55.2941,12.9412,1641,55,21.5189,346,14.5224,29.0196,3.92157,12.9412,18.8235,9.41177,14.848,5.0138,1416452978841,40.4429,-79.9202
5,55.6195,30.5882,9.01961,1672,56,22.7926,346,13.7494,23.5294,1.17647,10.1961,18.8235,9.41177,14.5542,5.41089,1416452979840,40.4431,-79.9202
5,56.295,14.1176,9.80392,1574,55,22.7926,346,29.3996,11.7647,1.17647,10.1961,15.6863,7.84314,14.5542,5.41089,1416452980841,40.4432,-79.9203
5,54.7187,14.5098,10.1961,1504,54,22.7926,347,29.3996,10.5882,1.17647,10.1961,15.2941,7.84314,12.9356,5.41089,1416452981841,40.4435,-79.9204
5,52.0166,14.5098,10.1961,1383.25,49,0,346,29.3996,10.9804,1.56863,10.1961,15.2941,7.84314,12.9356,0,1416452982840,40.4436,-79.9204
5,48.8641,18.0392,10.1961,1383.25,49,0,347,29.3996,10.9804,1.17647,10.1961,15.2941,7.84314,12.9356,0,1416452983840,40.4437,-79.9204
5,48.8641,18.4314,10.5882,1340,48,0,347,29.3996,10.9804,6.27451,14.5098,20.7843,10.5882,12.9356,0,1416452984840,40.4438,-79.9205
5,48.4137,50.1961,13.7255,1554.5,48,0,347,14.3106,24.7059,3.52941,12.9412,20.7843,10.5882,12.9356,0,1416452985840,40.444,-79.9205
5,48.4137,45.4902,12.9412,1542.25,49,20.0105,347,14.5026,23.1373,3.52941,12.9412,18.8235,9.80392,14.5542,4.38179,1416452986840,40.444,-79.9205
5,49.7648,38.8235,10.5882,1534,51,42.6194,347,14.5026,21.9608,3.92157,12.549,18.4314,9.41177,14.5542,9.28266,1416452987841,40.4441,-79.9206
5,50.6655,38.8235,10.5882,1455.25,51,42.6194,347,14.0962,11.7647,0.392157,10.1961,15.2941,7.84314,14.848,9.28266,1416452988840,40.4442,-79.9206
5,51.5662,16.8627,10.1961,1430,51,42.6194,347,24.3491,10.5882,1.17647,10.1961,15.2941,7.84314,12.9356,9.28266,1416452989847,40.4443,-79.9206
5,51.7914,16.8627,10.1961,1430,51,42.6194,347,29.3996,10.9804,1.17647,10.1961,16.0784,8.23529,12.9356,9.28266,1416452990840,40.4445,-79.9207
5,50.8907,17.2549,10.1961,1412,51,0,348,29.3996,10.9804,1.17647,13.3333,18.4314,9.41177,12.9356,0,1416452991841,40.4447,-79.9207
5,50.8907,36.4706,12.9412,1506.25,51,0,348,13.8369,15.2941,3.92157,12.9412,18.4314,9.41177,12.9356,0,1416452992841,40.4448,-79.9208
5,51.7914,41.5686,12.9412,1604.5,52,21.0927,347,14.4649,21.9608,4.31373,12.9412,19.2157,9.80392,14.5542,4.8052,1416452993840,40.445,-79.9208
5,53.3677,43.1373,12.9412,1588,53,21.7777,347,14.5596,22.7451,4.31373,12.9412,19.2157,9.80392,14.5542,4.91023,1416452994840,40.4451,-79.9209
5,55.1691,42.3529,12.9412,1626,55,44.1047,347,14.5596,22.7451,4.31373,12.9412,19.2157,9.80392,14.848,10.1823,1416452995840,40.4452,-79.9209
5,56.0698,42.3529,11.7647,1553.75,55,44.1047,347,14.6013,13.7255,1.96078,9.41177,16.0784,8.23529,14.5542,10.1823,1416452996841,40.4454,-79.9209
5,56.0698,16.0784,10.1961,1542.25,55,44.1047,347,16.2858,10.5882,1.17647,10.1961,16.0784,8.23529,15.4348,10.1823,1416452997843,40.4454,-79.9209
5,56.0698,14.1176,10.1961,1542.25,55,44.1047,347,29.3996,10.5882,1.17647,10.1961,16.0784,8.23529,12.9356,10.1823,1416452998841,40.4455,-79.921
5,55.8446,14.902,10.1961,1536.75,55,0,347,29.3996,10.5882,1.56863,10.1961,16.4706,8.23529,12.9356,0,1416452999840,40.4456,-79.921
5,54.4936,14.902,10.1961,1565.25,56,23.5875,348,29.3996,10.9804,1.56863,10.5882,16.4706,8.23529,12.9356,5.2421,1416453000841,40.4458,-79.9211
5,53.1425,14.5098,10.1961,1585.75,57,24.3525,349,29.3996,10.9804,1.56863,10.5882,16.8627,8.62745,12.9356,5.483,1416453001840,40.4459,-79.9211
5,54.7187,14.902,10.9804,1661.25,58,22.5684,349,29.3996,10.5882,1.56863,10.5882,17.2549,8.62745,12.9356,5.32324,1416453002840,40.446,-79.9211
5,55.3943,14.5098,10.9804,1652,59,24.1745,348,13.2712,11.3725,1.96078,10.5882,15.6863,7.84314,12.9356,5.67031,1416453003840,40.4462,-79.9212
5,58.5468,14.5098,10.1961,1657.25,59,24.1745,347,25.0808,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,5.67031,1416453004840,40.4465,-79.9212
5,57.8713,14.5098,10.5882,1657.25,60,21.5366,348,29.3996,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,5.06763,1416453005841,40.4466,-79.9213
5,60.7986,14.902,10.5882,1704,61,21.8938,348,29.3996,10.9804,1.56863,10.5882,15.2941,7.84314,12.9356,5.29701,1416453006840,40.4468,-79.9213
5,60.7986,14.5098,10.5882,1740,62,21.8276,348,29.3996,10.9804,1.56863,10.5882,15.2941,7.84314,12.9356,5.39255,1416453007841,40.4468,-79.9213
3,61.0238,14.5098,10.5882,1660.25,59,21.8276,348,29.3996,10.9804,1.56863,10.5882,15.2941,7.84314,12.9356,5.39255,1416453008840,40.4469,-79.9214
3,60.7986,14.1176,10.5882,1502,54,21.8276,346,29.3996,10.5882,1.56863,10.1961,15.2941,7.84314,12.9356,5.39255,1416453009840,40.4471,-79.9214
3,57.1957,14.1176,10.1961,1348,54,21.8276,347,29.3996,10.9804,1.17647,10.1961,15.2941,7.84314,12.9356,5.39255,1416453010840,40.4472,-79.9215
3,49.7648,18.4314,10.5882,1348,49,0,352,29.3996,10.9804,1.56863,10.5882,15.2941,7.84314,12.9356,0,1416453011840,40.4475,-79.9215
5,49.7648,19.2157,10.1961,1350,49,0,352,29.3996,14.5098,1.17647,10.1961,17.6471,9.41177,12.9356,0,1416453012840,40.4475,-79.9215
5,49.99,53.7255,15.6863,1533.25,50,21.0976,0,14.1137,14.5098,6.66667,16.0784,17.6471,9.41177,12.9356,4.59288,1416453013841,40.4476,-79.9215
5,49.99,99.6078,23.9216,1648,52,40.9668,9,14.3685,36.4706,6.66667,16.0784,23.9216,12.549,14.5542,9.5858,1416453014841,40.4477,-79.9215
1,51.341,88.6274,20.7843,1650,55,60.1442,14,14.3685,52.549,12.9412,22.3529,28.2353,14.1176,14.5542,14.0902,1416453015841,40.4478,-79.9215
1,54.7187,88.6274,20.7843,1690.75,58,65.1945,16,14.8615,52.9412,11.7647,20.7843,28.2353,14.1176,14.5241,15.6506,1416453016840,40.448,-79.9214
5,56.9705,69.0196,19.2157,1690.75,58,65.1945,16,14.525,45.8824,11.3725,21.5686,25.8824,12.9412,14.8153,15.6506,1416453017847,40.4481,-79.9214
5,60.3482,100,21.9608,1846,60,42.3076,17,14.5627,45.8824,8.62745,17.6471,23.9216,12.1569,14.5394,11.0889,1416453018841,40.4484,-79.9213
5,60.5734,65.4902,16.8627,1804,60,20.4663,18,14.8956,38.8235,7.84314,17.6471,23.9216,12.1569,14.5982,5.24223,1416453019841,40.4485,-79.9212
5,59.8979,67.451,16.8627,1788.25,61,20.4663,18,14.9216,38.0392,7.84314,16.8627,23.5294,11.7647,14.5982,5.24223,1416453020841,40.4487,-79.9211
5,59.8979,70.1961,16.8627,1780,60,20.4663,18,14.9216,38.0392,7.84314,16.8627,23.5294,11.7647,14.8884,5.24223,1416453021840,40.4487,-79.9211
5,60.7986,70.1961,16.8627,1756.25,60,20.4663,18,14.8947,38.0392,7.84314,16.8627,23.5294,11.7647,14.8826,5.24223,1416453022840,40.4488,-79.9211
5,60.3482,71.7647,16.4706,1756.25,59,0,17,14.8099,38.0392,7.84314,16.8627,23.5294,11.7647,14.5852,0,1416453023840,40.449,-79.921
5,60.3482,72.549,16.4706,1740,58,0,15,14.8763,38.0392,7.84314,16.4706,23.5294,11.7647,14.8799,0,1416453024841,40.4491,-79.921
5,58.0964,73.7255,16.4706,1710,58,0,16,14.8413,38.0392,7.84314,16.4706,23.5294,11.7647,14.8808,0,1416453025843,40.4493,-79.9209
5,58.3216,71.7647,16.4706,1716,58,0,17,13.9576,37.2549,7.84314,16.4706,23.1373,11.7647,14.8808,0,1416453026840,40.4494,-79.9209
5,58.0964,72.1569,16.4706,1718.5,58,0,17,13.9576,37.2549,7.45098,16.4706,23.1373,11.7647,14.7,0,1416453027840,40.4497,-79.9208
5,58.0964,72.1569,16.4706,1780,59,22.8426,17,15.5681,36.8627,7.45098,16.4706,23.1373,11.7647,14.7,5.77304,1416453028840,40.4499,-79.9207
5,59.2223,70.9804,16.0784,1780,59,22.8426,16,14.6861,23.1373,3.92157,11.3725,19.6078,9.80392,14.7,5.77304,1416453029841,40.45,-79.9206
5,60.7986,38.8235,11.7647,1746,61,46.1473,17,14.9911,13.7255,1.96078,10.1961,17.6471,9.01961,14.7,11.4401,1416453030841,40.4501,-79.9206
5,61.4741,16.0784,10.9804,1778.75,62,22.9207,17,14.971,13.7255,3.13725,12.1569,17.6471,9.01961,14.9005,5.78872,1416453031845,40.4503,-79.9205
5,61.4741,22.3529,12.1569,1868.25,64,22.6043,17,15.5192,16.8627,2.35294,10.9804,17.6471,9.01961,14.9005,5.99606,1416453032840,40.4503,-79.9205
5,62.8252,14.1176,10.5882,1847.5,65,47.8853,18,26.2566,12.1569,2.35294,10.9804,15.2941,7.84314,15.4348,12.561,1416453033840,40.4506,-79.9204
3,63.0504,13.7255,10.5882,1722,61,47.8853,16,26.2566,11.3725,2.35294,10.9804,15.2941,7.84314,15.4348,12.561,1416453034840,40.4508,-79.9203
3,55.8446,14.5098,10.5882,1461.75,52,47.8853,17,29.3996,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,12.561,1416453035842,40.4509,-79.9203
3,47.513,14.5098,10.5882,1208,52,47.8853,14,29.3996,11.3725,1.56863,10.5882,15.2941,7.84314,12.9356,12.561,1416453036840,40.451,-79.9202
3,45.036,18.4314,9.80392,1208,45,0,6,29.3996,10.1961,1.17647,10.1961,15.2941,7.84314,12.9356,0,1416453037841,40.4511,-79.9202
3,46.8374,19.2157,10.1961,1311.25,46,22.205,358,13.0707,10.1961,1.56863,10.1961,15.2941,7.84314,12.9356,4.13405,1416453038841,40.4513,-79.9202
3,45.9367,18.8235,10.1961,1353.25,47,23.4883,353,12.7378,10.9804,1.56863,10.1961,15.2941,7.84314,12.9356,4.51303,1416453039841,40.4514,-79.9202
5,45.4864,18.0392,10.1961,1358.5,49,49.9859,353,14.3869,10.5882,3.52941,10.1961,15.2941,7.84314,14.5542,9.64154,1416453040841,40.4514,-79.9203
5,45.4864,44.3137,15.2941,1577.5,51,43.343,352,15.1872,21.9608,3.52941,13.3333,20,10.1961,14.5542,9.70794,1416453041844,40.4515,-79.9203
1,45.2612,78.0392,17.2549,1817.5,54,61.0394,353,15.1872,34.5098,6.66667,15.2941,23.9216,12.1569,14.5542,15.7516,1416453042840,40.4516,-79.9203
1,52.2418,78.0392,17.2549,1648.25,58,65.832,348,14.355,29.8039,2.7451,10.5882,15.2941,7.84314,14.5542,15.4064,1416453043846,40.4517,-79.9203
1,54.2684,20.3922,10.5882,1649.5,58,65.832,347,13.8055,10.9804,1.56863,10.5882,15.2941,7.84314,15.4348,15.4064,1416453044847,40.4519,-79.9203
3,57.4209,13.3333,10.5882,1649.5,58,23.3644,348,29.3996,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,5.47201,1416453045840,40.4521,-79.9204
3,56.0698,13.7255,10.5882,1543.25,55,23.3644,346,29.3996,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,5.47201,1416453046841,40.4523,-79.9205
3,51.341,14.902,10.5882,1452.25,51,23.3644,346,29.3996,10.5882,1.56863,10.5882,15.2941,7.84314,12.9356,5.47201,1416453047840,40.4524,-79.9205
3,43.6849,19.2157,9.80392,1210,43,0,346,29.3996,11.3725,0.784314,10.5882,15.2941,7.84314,12.9356,0,1416453048840,40.4525,-79.9206
3,34.4525,49.4118,9.41177,1070.25,33,0,347,13.6691,10.5882,0.784314,9.80392,15.2941,7.84314,12.9356,0,1416453049840,40.4526,-79.9206
3,23.4187,28.2353,10.5882,1352,19,0,347,13.3919,18.8235,2.35294,11.3725,15.2941,7.84314,12.9356,0,1416453050841,40.4527,-79.9206
8,9.45756,21.9608,10.1961,1244.25,3,0,347,13.9795,13.3333,1.56863,10.5882,15.2941,7.84314,14.5542,0,1416453051840,40.4528,-79.9206
8,1.80144,23.5294,9.80392,1054,0,0,300,14.3137,12.549,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453052840,40.4528,-79.9206
8,2.70216,25.4902,9.80392,878,0,0,281,14.3137,13.3333,1.17647,9.80392,15.2941,7.84314,14.5542,0,1416453053840,40.4528,-79.9206
8,0,28.6275,9.80392,804.75,0,0,281,14.5838,14.902,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453054845,40.4527,-79.9206
8,0,28.6275,9.80392,782,0,0,281,15.1033,16.4706,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453055840,40.4527,-79.9206
8,0,30.5882,9.80392,782,0,0,281,15.4828,16.4706,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453056841,40.4527,-79.9206
8,0,30.5882,9.80392,794,0,0,281,15.0746,16.0784,1.17647,9.80392,15.2941,7.84314,14.5542,0,1416453057840,40.4527,-79.9206
8,0,30.5882,9.80392,807,0,0,281,14.7242,16.0784,1.17647,9.80392,15.2941,7.84314,14.848,0,1416453058840,40.4527,-79.9206
8,0,30.5882,9.80392,798.25,0,0,281,14.7103,16.0784,1.17647,9.80392,15.2941,7.84314,14.848,0,1416453059841,40.4527,-79.9206
8,0,30.5882,9.80392,802,0,0,281,14.4829,16.0784,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453060841,40.4527,-79.9206
8,0,29.8039,9.80392,806,0,0,281,14.4972,16.0784,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453061840,40.4527,-79.9206
8,0,30.5882,9.80392,795,0,0,281,14.4865,15.6863,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453062840,40.4527,-79.9206
8,0,31.3725,9.80392,800.5,0,0,281,14.4865,16.0784,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453063841,40.4527,-79.9206
8,0,31.3725,9.80392,788.5,0,0,281,14.7781,16.4706,1.17647,9.80392,15.2941,7.84314,14.848,0,1416453064841,40.4527,-79.9206
8,0,31.3725,9.80392,788.5,0,0,281,14.7552,16.4706,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453065841,40.4527,-79.9206
8,0,30.1961,9.80392,806.75,0,0,281,14.4241,16.0784,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453066841,40.4527,-79.9206
8,0,30.5882,9.80392,790,0,0,281,14.512,16.0784,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453067840,40.4527,-79.9206
8,0,30.9804,9.80392,801,0,0,281,14.512,16.4706,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453068840,40.4527,-79.9206
8,0,30.9804,9.80392,784,0,0,281,14.6699,16.4706,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453069841,40.4527,-79.9206
8,0,30.9804,9.80392,784,0,0,281,14.8045,16.4706,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453070841,40.4527,-79.9206
8,0,30.9804,9.80392,798.5,0,0,281,14.6587,16.4706,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453071841,40.4527,-79.9206
8,0,30.9804,9.80392,794,0,0,281,14.4892,16.4706,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453072840,40.4527,-79.9206
8,0,30.5882,9.80392,798,0,0,281,14.5825,16.4706,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453073841,40.4527,-79.9206
8,0,30.9804,9.80392,790.25,0,0,281,14.7642,16.4706,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453074841,40.4527,-79.9206
8,0,30.9804,9.80392,798,0,0,281,14.7642,16.4706,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453075840,40.4527,-79.9206
8,0,30.9804,9.80392,794,0,0,281,14.6614,16.4706,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453076841,40.4527,-79.9206
8,0,30.9804,9.80392,794,0,0,281,14.5959,16.4706,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453077841,40.4527,-79.9206
8,0,30.9804,9.80392,796,0,0,281,14.5093,16.4706,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453078845,40.4527,-79.9206
8,0,31.7647,9.80392,787.25,0,0,281,14.7677,16.4706,0.784314,9.80392,15.2941,7.84314,14.848,0,1416453079841,40.4527,-79.9206
8,0,31.7647,9.80392,798.25,0,0,281,14.7112,16.4706,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453080840,40.4527,-79.9206
8,0,31.3725,10.1961,806.5,0,0,281,14.5331,16.0784,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416453081840,40.4527,-79.9206
8,0,32.1569,10.1961,804.25,0,0,281,14.5331,16.0784,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453082840,40.4527,-79.9206
8,0,32.1569,10.1961,800,0,0,281,14.7624,16.4706,1.17647,10.1961,15.2941,7.84314,14.848,0,1416453083840,40.4527,-79.9206
8,0,30.9804,10.1961,800,0,0,281,14.7731,16.0784,1.17647,10.1961,15.2941,7.84314,14.848,0,1416453084840,40.4527,-79.9206
8,0,31.3725,10.1961,798,0,0,281,14.7754,16.4706,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453085840,40.4527,-79.9206
8,0,30.9804,10.1961,817.5,0,0,281,14.6453,16.4706,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453086840,40.4527,-79.9206
8,0,30.5882,10.1961,807,0,0,281,14.5345,16.4706,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453087841,40.4527,-79.9206
8,0,30.5882,10.1961,802.5,0,0,281,14.7543,16.0784,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453088841,40.4527,-79.9206
8,0,30.9804,10.1961,792.5,0,0,281,14.7543,16.0784,1.17647,10.1961,15.2941,7.84314,14.848,0,1416453089841,40.4527,-79.9206
8,0,30.9804,10.1961,809.75,0,0,281,14.8108,16.0784,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453090844,40.4527,-79.9206
8,0,30.9804,10.1961,809.75,0,0,281,14.6542,16.4706,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453091840,40.4527,-79.9206
8,0,31.3725,10.1961,803.25,0,0,281,14.5973,16.4706,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453092840,40.4527,-79.9206
8,0,30.5882,9.80392,803.5,0,0,281,14.4945,16.4706,1.17647,10.1961,15.2941,7.84314,14.848,0,1416453093840,40.4527,-79.9206
8,0,30.5882,9.80392,801,0,0,281,14.6969,16.0784,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453094840,40.4527,-79.9206
8,0,31.3725,10.1961,800,0,0,281,14.6969,16.4706,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453095840,40.4527,-79.9206
1,0,31.3725,10.1961,844.75,1,0,281,14.5964,20.3922,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416453096840,40.4527,-79.9206
1,0,47.0588,11.7647,844.75,1,0,281,14.7426,30.5882,2.7451,12.9412,20,10.1961,14.883,0,1416453097841,40.4527,-79.9206
1,6.53022,62.3529,12.9412,1268,5,12.5422,301,14.6583,30.5882,5.4902,14.5098,21.5686,10.9804,14.883,2.25804,1416453098841,40.4527,-79.9206
9,10.3583,55.6863,15.2941,1854,11,22.255,314,15.0916,27.0588,7.45098,14.5098,21.5686,10.9804,14.883,5.85837,1416453099841,40.4527,-79.9207
9,13.5108,56.0784,15.6863,2090,18,32.6229,343,15.0916,28.6275,7.45098,16.8627,21.5686,10.9804,14.883,9.68073,1416453100840,40.4528,-79.9207
9,15.3122,84.3137,15.6863,1920,23,40.9068,336,15.0697,37.2549,8.23529,17.2549,23.5294,12.1569,14.8969,11.1516,1416453101841,40.4528,-79.9207
9,18.6899,84.3137,18.8235,2372.25,23,29.9374,319,14.7386,37.2549,9.41177,18.4314,24.3137,12.1569,14.6027,10.0835,1416453102841,40.4529,-79.9207
9,26.1209,75.2941,18.0392,2372.25,28,29.9374,291,14.9786,41.9608,8.62745,18.0392,24.3137,12.1569,14.8929,10.0835,1416453103840,40.4529,-79.9208
9,29.9489,83.9216,17.6471,1700.25,31,45.8572,271,14.6628,41.9608,10.9804,21.1765,27.451,12.1569,14.875,11.0703,1416453104840,40.4529,-79.9209
9,35.1281,100,22.7451,1919,35,44.5828,260,14.7336,47.451,10.9804,21.1765,27.451,13.7255,14.8579,12.1473,1416453105841,40.4529,-79.921
5,36.4792,70.5882,19.6078,2085.75,39,45.0193,258,14.7336,42.3529,12.549,20.7843,27.8431,13.7255,14.8579,13.3322,1416453106840,40.4529,-79.9211
5,38.9561,78.8235,19.6078,2250,42,49.2053,259,14.7188,45.098,10.1961,19.6078,27.451,14.1176,14.8741,15.7193,1416453107840,40.4528,-79.9212
5,39.1813,78.8235,19.6078,2250,42,49.2053,262,15.494,42.3529,10.5882,19.2157,26.6667,13.3333,14.5672,15.7193,1416453108841,40.4528,-79.9214
5,43.9101,77.6471,18.0392,1760,45,31.9161,262,14.988,42.3529,8.62745,17.2549,25.098,12.549,14.848,7.97558,1416453109841,40.4528,-79.9215
5,48.1885,62.7451,16.4706,1856.25,48,48.8184,259,14.8234,37.2549,7.45098,17.2549,25.098,12.549,14.848,12.8665,1416453110841,40.4528,-79.9217
